데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
당근마켓,애플,2022-03-21,경기도,400000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-21,경기도,1000000,FALSE,아이폰12ProMax,256GB
당근마켓,애플,2022-03-21,경기도,500000,FALSE,아이폰12Mini,128GB
당근마켓,애플,2022-03-21,인천,1420000,TRUE,아이폰13Pro,512GB
당근마켓,애플,2022-03-21,경기도,465000,FALSE,아이폰11,128GB
당근마켓,애플,2022-03-21,서울,930000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-21,경기도,1000000,FALSE,아이폰12ProMax,256GB
당근마켓,애플,2022-03-21,경기도,333000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-21,충북,931000,FALSE,아이폰12ProMax,256GB
당근마켓,애플,2022-03-19,경기도,130000,FALSE,아이폰Se,64GB
당근마켓,애플,2022-03-21,경기도,800000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-21,경기도,800000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-21,경기도,650000,FALSE,아이폰12Mini,256GB
당근마켓,애플,2022-03-21,경기도,650000,FALSE,아이폰12Mini,256GB
당근마켓,애플,2022-03-21,강원도,800000,FALSE,아이폰13Mini,256GB
당근마켓,애플,2022-03-20,경기도,770000,TRUE,아이폰12Mini,64GB
당근마켓,애플,2022-03-20,경기도,930000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-20,부산,350000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-20,서울,400000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-20,경기도,670000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-20,울산,570000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-20,광주,480000,FALSE,아이폰12,128GB
당근마켓,애플,2022-03-20,경기도,670000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-20,서울,700000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-20,서울,270000,TRUE,아이폰Xr,128GB
당근마켓,애플,2022-03-19,경남,270000,FALSE,아이폰Se,64GB
당근마켓,애플,2022-03-19,경기도,1000000,FALSE,아이폰12ProMax,256GB
당근마켓,애플,2022-03-19,경기도,685000,FALSE,아이폰11ProMax,512GB
당근마켓,애플,2022-03-19,경기도,280000,FALSE,아이폰Xr,128GB
당근마켓,애플,2022-03-19,서울,220000,TRUE,아이폰Xs,256GB
당근마켓,애플,2022-03-19,인천,330000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-19,경기도,930000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-19,서울,525000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-19,인천,700000,FALSE,아이폰11Pro,512GB
당근마켓,애플,2022-03-19,서울,650000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-18,경기도,710000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-18,서울,710000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-18,대구,210000,TRUE,아이폰Se,128GB
당근마켓,애플,2022-03-18,경기도,280000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-18,경기도,700000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-18,경기도,800000,FALSE,아이폰1213Mini,없음
당근마켓,애플,2022-03-18,경기도,850000,FALSE,아이폰11ProMax,512GB
당근마켓,애플,2022-03-18,광주,480000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-18,서울,430000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-18,충북,470000,FALSE,아이폰11Pro,없음
당근마켓,애플,2022-03-18,경기도,540000,FALSE,아이폰Xr,128GB
당근마켓,애플,2022-03-17,경기도,330000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-17,경남,230000,FALSE,아이폰Se,128GB
당근마켓,애플,2022-03-17,강원도,480000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-17,경기도,770000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-17,전북,910000,TRUE,아이폰13,128GB
당근마켓,애플,2022-03-17,서울,800000,FALSE,아이폰13Mini,128GB
당근마켓,애플,2022-03-17,서울,350000,FALSE,아이폰XsMax,256GB
당근마켓,애플,2022-03-17,서울,650000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-17,광주,400000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-17,서울,450000,FALSE,아이폰11,128GB
당근마켓,애플,2022-03-16,서울,350000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-16,서울,465000,FALSE,아이폰12Mini,64GB
당근마켓,애플,2022-03-16,충북,800000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-16,서울,580000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-16,경기도,290000,FALSE,아이폰SePro,64GB
당근마켓,애플,2022-03-16,서울,600000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-15,경기도,800000,TRUE,아이폰12Pro,256GB
당근마켓,애플,2022-03-15,경기도,270000,FALSE,아이폰Xr,128GB
당근마켓,애플,2022-03-15,서울,750000,FALSE,아이폰12,128GB
당근마켓,애플,2022-03-15,강원도,480000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-15,부산,320000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-15,서울,520000,TRUE,아이폰11ProMax,64GB
당근마켓,애플,2022-03-15,서울,420000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-15,서울,430000,FALSE,아이폰12Mini,128GB
당근마켓,애플,2022-03-14,강원도,300000,FALSE,아이폰XsMax,256GB
당근마켓,애플,2022-03-14,부산,460000,FALSE,아이폰12Mini,64GB
당근마켓,애플,2022-03-14,서울,1110000,TRUE,아이폰13,256GB
당근마켓,애플,2022-03-14,대전,310000,FALSE,아이폰Xs,64GB
당근마켓,애플,2022-03-14,세종시,350000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-14,인천,800000,FALSE,아이폰12Pro,256GB
당근마켓,애플,2022-03-14,서울,730000,TRUE,아이폰1112Pro,128GB
당근마켓,애플,2022-03-14,전남,350000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-13,경남,1850000,FALSE,아이폰13ProMax,없음
당근마켓,애플,2022-03-13,서울,350000,FALSE,아이폰11Pro,없음
당근마켓,애플,2022-03-13,서울,530000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-13,경기도,1290000,FALSE,아이폰13ProMax,128GB
당근마켓,애플,2022-03-13,경기도,350000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-13,인천,1280000,TRUE,아이폰13Pro,256GB
당근마켓,애플,2022-03-13,충북,480000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-13,서울,100000,FALSE,아이폰Se,없음
당근마켓,애플,2022-03-13,서울,930000,FALSE,아이폰12Pro,512GB
당근마켓,애플,2022-03-12,경기도,540000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-12,경남,620000,TRUE,아이폰11Pro,256GB
당근마켓,애플,2022-03-12,서울,300000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-21,경기도,420000,FALSE,아이폰XsMax,512GB
당근마켓,애플,2022-03-21,전북,400000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-21,경기도,950000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-21,충남,500000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-21,대구,970000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-12,서울,1150000,TRUE,아이폰13Pro,128GB
당근마켓,애플,2022-03-21,경기도,160000,FALSE,아이폰Se,64GB
당근마켓,애플,2022-03-10,경기도,430000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-21,전북,1450000,FALSE,아이폰13ProMax,128GB
