데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
당근마켓,애플,2022-03-17,부산,350000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-17,경기도,330000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-17,경남,250000,FALSE,아이폰Se,128GB
당근마켓,애플,2022-03-17,강원도,480000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-17,서울,1180000,TRUE,아이폰13Pro,128GB
당근마켓,애플,2022-03-17,경기도,770000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-17,전북,910000,TRUE,아이폰13,128GB
당근마켓,애플,2022-03-17,서울,800000,FALSE,아이폰13Mini,128GB
당근마켓,애플,2022-03-17,서울,400000,FALSE,아이폰XsMax,256GB
당근마켓,애플,2022-03-17,경기도,260000,FALSE,아이폰Xr,64GB
당근마켓,애플,2022-03-17,서울,650000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-17,광주,400000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-17,서울,1300000,FALSE,아이폰13Pro,512GB
당근마켓,애플,2022-03-17,서울,450000,FALSE,아이폰11,128GB
당근마켓,애플,2022-03-16,서울,350000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-16,서울,465000,FALSE,아이폰12Mini,64GB
당근마켓,애플,2022-03-16,서울,1400000,FALSE,아이폰ProMax,256GB
당근마켓,애플,2022-03-16,경기도,333000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-16,경기도,1000000,FALSE,아이폰12ProMax,256GB
당근마켓,애플,2022-03-16,충북,800000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-16,서울,580000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-16,경기도,290000,FALSE,아이폰SePro,64GB
당근마켓,애플,2022-03-16,서울,600000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-16,경기도,720000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-16,경기도,774000,TRUE,아이폰12Mini,64GB
당근마켓,애플,2022-03-16,서울,930000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-15,경기도,1000000,FALSE,아이폰12ProMax,256GB
당근마켓,애플,2022-03-15,경기도,690000,FALSE,아이폰11ProMax,512GB
당근마켓,애플,2022-03-15,경기도,930000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-15,경기도,290000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-15,경기도,800000,TRUE,아이폰12Pro,256GB
당근마켓,애플,2022-03-15,경기도,270000,FALSE,아이폰Xr,128GB
당근마켓,애플,2022-03-15,울산,450000,TRUE,아이폰11Pro,128GB
당근마켓,애플,2022-03-15,서울,750000,FALSE,아이폰12,128GB
당근마켓,애플,2022-03-15,강원도,480000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-15,경기도,790000,TRUE,아이폰13Mini,128GB
당근마켓,애플,2022-03-15,경기도,300000,FALSE,아이폰Xr,128GB
당근마켓,애플,2022-03-15,경기도,550000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-14,부산,320000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-14,서울,520000,TRUE,아이폰11ProMax,64GB
당근마켓,애플,2022-03-14,서울,420000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-14,서울,430000,FALSE,아이폰12Mini,128GB
당근마켓,애플,2022-03-14,강원도,300000,FALSE,아이폰XsMax,256GB
당근마켓,애플,2022-03-14,경기도,250000,FALSE,아이폰Se,128GB
당근마켓,애플,2022-03-14,부산,460000,FALSE,아이폰12Mini,64GB
당근마켓,애플,2022-03-14,서울,1110000,TRUE,아이폰13,256GB
당근마켓,애플,2022-03-14,서울,230000,TRUE,아이폰Xs,256GB
당근마켓,애플,2022-03-14,대전,310000,FALSE,아이폰Xs,64GB
